Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2025-06-02 15:20:38,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335324472129802240,"Internship at CSIR-NAL ""
""""
""Kicking off an exciting new chapter in CSIR NAL Bengaluru! 🚀""
""""
""I've commenced my 45-day internship at CSIR - National Aerospace Laboratories (NAL), within the Aerospace Composite Division (ACD). My first day was truly insightful and inspiring.""
""""
""It was a privilege to delve into the world of composite materials in aerospace, witnessing advanced testing procedures, exploring cutting-edge labs, and meeting brilliant people who are at the forefront of innovation. I'm particularly excited to contribute to aerospace research and applications involving advanced composite materials, where I can explore automation and apply my robotics background.""
""""
""A huge thank you to CSIR - National Aerospace Laboratories (NAL) for this incredible opportunity! I am particularly grateful to Augustin M.J. and I am particularly grateful for the invaluable mentorship and guidance provided by Adithya Satheesh  who also connected me with this incredible opportunity.""
""""
""It's also great to embark on this journey alongside my friends and fellow interns, Nidhi N and Andrewjos Sebastian.""
""""
""Looking forward to immersing myself in aerospace research, applying my robotics background to challenges within composite material applications and developing solutions that enhance aviation safety and efficiency. Excited for what the next 45 days hold!""
""""
""#Internship #CSIRNAL #Aerospace #CompositeMaterials #Engineering #Research #NAL #ACD #StudentLife #LearningAndDevelopment #AerospaceEngineering #MaterialsScience #Innovation #Bengaluru #InternLife #EarlyCareer #TechInternship #Thankful #Robotics #Automation #AerospaceRobotics #AircraftDevelopment #FutureOfFlight #MadeInIndia","","",MEMBER_NETWORK
2025-06-01 00:25:11,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7334736735874011137,"Picking up speed at Team Equinox  🏎️💨""
""""
""Our autonomous buggy for the aBAJA competition conducted by BAJA SAEINDIA, Team Equinox from Saintgits College of Engineering (Autonomous) just hit a significant perception milestone: ""
""robust lane detection is LIVE!""
""""
""We've successfully moved into Level 2 autonomy territory by precisely identifying both continuous road lanes and those tricky mixed scenarios (one continuous, one dashed). This critical capability is powered by the Ultra-Fast Lane Detection (UFLD) model, which provides us with crucial lane boundary points in real-time.""
""""
""The Tech & Teamwork Breakdown:""
""""
"" * Foundation with UFLD: We rooted our solution in the highly efficient UFLD architecture, specifically leveraging its pre-trained models. A huge shoutout to the original UFLD authors for their groundbreaking work – ""
""their repository at https://lnkd.in/gAcH3eFT is a testament to open science!""
""""
"" * Serious Tuning & Adaptation: This wasn't just plug-and-play. My brilliant teammates, Thampu Varghese Jacob and Shawn Anish Chirappuram, dived deep into the original UFLD codebase. They performed extensive tweaks and fine-tuning of the algorithms, laying an incredible foundation by enhancing its performance for our specific environmental needs.""
""""
"" * Precise Pathing & Visualization: Building on their fantastic work, we then apply specific algorithms to these detected lane points, deriving the optimal center line coordinates for our buggy's precise path planning. To make this all visually intuitive for debugging and monitoring, we leverage OpenCV to overlay these detected lanes and center lines directly onto our camera feed.""
""""
"" * ROS 2 Integration: My role then focused on converting and packaging this powerful perception pipeline into a ROS2 compatible system, enabling seamless and robust integration with our autonomous buggy's overall software stack.""
""""
""This is a testament to what Team Equinox can achieve through intense collaboration and a relentless drive to innovate. Proud to be part of this journey at Saintgits College of Engineering (Autonomous) as we push towards the aBAJA competition finish line!""
""""
""Stay tuned for more updates.""
""""
""#AutonomousVehicles #Robotics #UFLD #LaneDetection #ROS2 #Perception #Engineering #StudentInnovation #TeamEquinox #Saintgits #Abaja #LKA #AutonomousRacing #ComputerVision #MachineLearning #DeepLearning #Python #OpenCV #PolynomialFitting #Automation #FutureOfMobility #TechTalent #StudentEngineers #InnovationInMotion #RoboticsCommunity #AcademicProject #MakeInIndia","","",MEMBER_NETWORK
2025-05-28 16:24:57,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333528717433942018,"Ever wondered how quickly you can bring robotic automation concepts to life? ✨ This week, I took a deep dive into PyBullet, and I'm genuinely impressed with its capabilities for rapid prototyping and simulation!""
""""
""I set up a straightforward yet insightful scene: a conveyor belt system with a product smoothly moving along, designed to stop precisely at a designated inspection point. It's been fascinating to explore controlling object kinematics (starting with resetBasePositionAndOrientation and now eager to implement velocity-based controls!) and building these basic environments.""
""""
""Watch the simulation in action to see the conveyor system in motion! 👇""
""""
""PyBullet truly stands out as a lightweight, powerful tool. It's ideal for visually testing control logic, quickly prototyping robotic applications, and even holds immense potential for generating synthetic data crucial for advanced perception tasks. Excited to explore its broader applications in future projects!""
""""
""#Robotics #Simulation #PyBullet #Python #PhysicsEngine #Automation #Engineering #Learning #TechSkills #RoboticsEngineer #Mechatronics #SoftwareDevelopment #ControlSystems #ComputerVision #SyntheticData #Prototyping #Code #RoboticsCommunity #Innovation #LinkedInForDevelopers","","",MEMBER_NETWORK
2025-05-27 09:18:52,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333059104208314368,"Aspire Leaders Program Completion""
""""
""Completing the 2025 Aspire Leaders Program marks a pivotal point in my development. Selected as one of 5,463 finalists from over 26,000 applicants, this 40-hour program, evolving from an initiative founded by visionary leaders like Tarun Khanna and Karim Lakhani who were Harvard Business School faculty, has fundamentally sharpened my approach to leadership and innovation.""
""""
""My journey through the Aspire Institute 's  rigorous curriculum yielded tangible skills:""
""""
"" * Strategic Leadership: Gained robust frameworks for personal and professional growth, including strengths-based assessments and career resources co-created with Harvard Business School.""
""""
"" * Problem-Solving & Project Innovation: Applied structured problem identification to a local community challenge (waste management), leading to the conceptualization and detailed planning of an innovative solution involving autonomous trash collection robots for environmental impact and behavioral change.""
""""
""* Active Engagement: Beyond structured learning, engaging in thought-provoking discussions, like the Week 1 prompt on ""what it means to be a leader for human development,"" allowed me to actively apply concepts and deepen understanding.""
""""
"" * Enhanced Capabilities: Emerged with increased self-confidence, sharpened critical thinking, and refined communication skills, fueling a strong desire to create social impact within a global community.""
""""
""This experience was a unique opportunity to learn from Harvard faculty and collaborate with a diverse international cohort.""
""""
""Looking forward to applying these advanced leadership and project development skills in my career as a Robotics Engineer, driving impactful solutions that bridge technology and community needs.""
""""
""#ALP #AspireLeadersProgram""
""#AspireInspiresFirstGen""
""#LeadershipDevelopment #AspireLeadersProgram #AspireInstitute #HarvardUniversity #SocialImpact #FirstGenerationStudents #CareerGrowth #ProfessionalDevelopment #GlobalCommunity #RoboticsEngineer #ProblemSolving #CriticalThinking #Innovation #AutonomousRobots #EnvironmentalSolutions #ProjectManagement #HarvardBusinessSchool #SkillsForFuture #TechImpact #FutureLeaders #LeadershipDevelopment #AspireLeadersProgram #AspireInstitute #HarvardUniversity #SocialImpact #FirstGenerationStudents #CareerGrowth #ProfessionalDevelopment #GlobalCommunity #RoboticsEngineer #ProblemSolving #CriticalThinking #Innovation #AutonomousRobots #EnvironmentalSolutions #ProjectManagement #HarvardBusinessSchool #SkillsForFuture #TechImpact #FutureLeaders #AI #STEM #StudentSuccess #GlobalTalent #Entrepreneurship #PersonalGrowth #LearningAndDevelopment #ContinuousLearning #DigitalTransformation #TechCareers #ImpactfulLeadership #FutureOfWork","","",MEMBER_NETWORK
2025-05-23 21:45:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,"When beta testing a global robotics framework, every single issue counts. For the new ROS 2 Kilted Kaiju release, my contributions just landed me in the top 3 testers worldwide, with 51 closed issues to my name. What an incredible journey! 🚀""
""""
""The official release of the new ROS 2 distribution, Kilted Kaiju, on 23rd may is fantastic news for the robotics community. 🎉""
""""
""I'm immensely proud to have participated extensively in the pre-release ""Tutorial Party"" testing event over the past couple of weeks. It was an intense and rewarding experience diving deep into the ROS 2 ecosystem on Windows.""
""""
""Through this community effort, I was able to test and help validate numerous functionalities – from core CLI tools, Python and C++ examples, to complex features like Quality of Service, Lifecycle management, SROS2 security, Composition, and Service Introspection with various RMW implementations (Fast DDS & CycloneDDS). This work directly involved identifying and reporting several bugs and setup issues, contributing significantly to the overall stability of the Kilted release.""
""""
""It's truly humbling to see these efforts recognized, placing me 3rd among all the amazing contributors to the Kilted Tutorial Party! You can see the list in the image!""
""""
""Link to the Discourse page: https://lnkd.in/gBCFU77v""
""""
""This experience was my first significant dive into open-source contribution at this scale, and it has been invaluable. I've learned so much about the ROS 2 architecture, the testing process, debugging in different environments (especially Windows with Pixi), and the collaborative nature of the open-source community. A huge thank you to the ROS 2 maintainers like Alejandro Hernández Cordero, Tully Foote, Yadunund Vijay, Michael Carroll, Katherine Scott  and all others involved in this and fellow testers like Jatin Vira and Marlvern Chimbwanda  for their guidance and feedback along the way!""
""""
""Looking forward to leveraging these skills and continuing to contribute to the robotics community. Congratulations to the entire ROS 2 team and Open Robotics on the Kilted Kaiju release!""
""""
""#ROS2 #KiltedKaiju #OpenSource #Robotics #SoftwareTesting #Contribution #Community #Windows #ROS #LearnInPublic #Achievement #Tech #Engineering #SoftwareDevelopment #Developer #Programming #Innovation #Automation #DDS #FastDDS #CycloneDDS #SROS2 #Debugging #ProblemSolver #TechSkills #CareerDevelopment #Impact #Milestone #FutureofWork #RoboticsEngineer #BetaTesting #GitHub","","",MEMBER_NETWORK
2025-05-16 10:09:52,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,"My MPU6050Aries Arduino Library is Now in the Official Library Manager""
""""
""So excited to share that my open-source Arduino library, MPU6050Aries, is now officially available in the Arduino Library Manager! This makes it super easy for anyone to install and use directly from the Arduino IDE.""
""""
""This library is designed specifically for Aries boards (Vega/RISC-V architecture) and provides stable roll and pitch estimations from the MPU6050 sensor using a Kalman filter, along with temperature readings – perfect for projects like self-balancing robots.""
""""
""A huge thank you to FabLab Baramati  for reaching out, sharing how they've been using the library, and suggesting I submit it to the registry for wider community access. It's incredibly motivating to see your work being used and to be able to give back!""
""The process involved preparing the library, creating a release on GitHub, and submitting it to the Arduino Library Registry. It's a fantastic feeling to see it live!""
""""
""➡️ Find ""MPU6050Aries"" in your Arduino IDE Library Manager or check out the repo: GitHub: https://lnkd.in/gfmEtH2f""
""""
""VEGA Processors Arduino ""
""#Arduino #OpenSource #LibraryManager #MPU6050 #Sensors #KalmanFilter #EmbeddedSystems #Robotics #RISCV #VegaProcessors #Community #Maker #Contribution #Microcontrollers #Programming #Developers #DIY #Electronics #Engineering #Technology #SoftwareDevelopment #Hardware #IoT","","",MEMBER_NETWORK
2025-05-07 16:38:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7325921870115934211,"When your open-source contribution gets noticed by the architects of the ecosystem itself... that's a significant moment.""
""""
""Absolutely thrilled that Open Robotics, the organization at the heart of the Robot Operating System (ROS) that underpins so much of modern robotics development, reposted my recent update about testing the upcoming ROS 2 Kilted release!""
""""
""While it might seem like 'just' a repost, for me as a robotics engineer, this recognition from Open Robotics is incredibly validating. It highlights that contributions, even through testing and documentation feedback, are seen and valued by the project's core team.""
""""
""My original post shared my experience diving into the Kilted Kaiju Tutorial Party testing, particularly focused on platforms like Windows 11. As part of this effort, I'm proud to have identified and contributed to closing 35 issues so far – every resolved bug helps strengthen the release for everyone!""
""""
""Open Robotics amplified the message with a clear call: ""We still need help testing the next ROS release! 👍👍""""
""""
""This is your chance to make a tangible impact on the next major version of ROS 2! Community testing is crucial for finding edge cases and ensuring stability across diverse environments.""
""""
""If you want to contribute and get your hands dirty with the future of ROS, join the testing effort! You can find the testing repository and instructions here: https://lnkd.in/gSiZTMTT""
""""
""And check out the original post that Open Robotics shared here: ""
""https://lnkd.in/gdR-Kwcn""
""""
""Huge thanks to Open Robotics for the visibility and for leading the charge on open-source robotics development!""
""""
""#ROS #ROS2 #OpenSource #Robotics #Community #Testing #SoftwareDevelopment #KiltedKaiju #OpenRobotics #Contribution #Tech #Engineering #BugHunting #MakeAnImpact","","",MEMBER_NETWORK
2025-05-02 20:46:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7324172390983176192,"Thrilled to share I've just successfully completed my first contributions to the ROS 2 ecosystem through the ROS 2 Kilted Kaiju Tutorial Party! ""
""""
""It's been an amazing learning experience diving into the official testing process for the upcoming ROS 2 Kilted release. I focused on testing core functionalities on a high-priority platform: Windows 11 (using the binary/Pixi installation with CycloneDDS).""
""""
""It feels great to contribute, even in a small way, to the stability of the next ROS 2 release by providing this validation.""
""""
""For anyone looking to get involved in open source, especially within robotics and ROS, this Tutorial Party is a fantastic opportunity! It runs until May 15th, and they particularly need testers on Windows, RHEL 9 and of course Ubuntu too. You don't necessarily need deep coding skills – just the ability to follow instructions, run tests, and report your findings (successes or bugs!).""
""""
""Check it out here: https://lnkd.in/gSiZTMTT""
""""
""Huge thanks to the ROS 2 team for organizing this event and providing clear guidance! Looking forward to contributing more.""
""""
""#ROS #ROS2 #OpenSource #Robotics #Contribution #LearnInPublic #Testing #SoftwareTesting #WindowsDev #KiltedKaiju #Community #Robotics #ROS2 #OpenSource #SoftwareEngineering #SoftwareDevelopment #AI #Automation #Testing #SoftwareTesting #WindowsDev #KiltedKaiju #Community #Python #Cpp #Developer #Programming #Tech #Engineering #Innovation #IoT #Perception #Contribution #LearnInPublic #DDS","","",MEMBER_NETWORK
2025-05-01 07:11:51,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7323605055163486208,"Project Complete! Live Object Detection using YOLO in Gazebo with TurtleBot3 & ROS 2!""
""""
""Excited to share the completion of the Gazebo simulation phase for my project on my ROS 2 learning journey! After setting up YOLO object detection with a phone camera, I successfully transitioned the entire perception pipeline into the Gazebo 3D simulator using a TurtleBot3 Waffle model.""
""""
""was inspired by the ""Top 10 ROS Projects for Beginners"" by Chandandeep Singh  Learn Robotics and Al (amazing resource: https://lnkd.in/g2F9PXnm). ""
""""
""The Full Loop in Action:""
""🔹 Launched a custom Gazebo world populated with test objects.""
""🔹 The simulated TurtleBot3 Waffle navigated the environment using keyboard teleoperation (turtlebot3_teleop).""
""🔹 Its simulated camera streamed live video (sensor_msgs/msg/Image) onto ROS 2 topics.""
""🔹 The yolo_ros package (running YOLOv5n on CPU) processed this stream, identifying objects in real-time.""
""🔹 My custom detection_visualizer node subscribed to both the camera feed and YOLO's detections, drawing bounding boxes and labels onto the video using OpenCV/cv_bridge.""
""🔹 The final annotated video stream was published back to ROS 2 and viewed live using rqt_image_view.""
""""
""Key Learnings & Takeaways:""
""✅ Deepened my understanding of Gazebo simulation - launching worlds, spawning robots (SDF vs URDF), and how simulated sensors publish ROS data via plugins.""
""✅ Reinforced the modularity of ROS: The same YOLO node and visualizer node worked seamlessly with the simulated camera input, just by changing the subscribed topics.""
""✅ Gained practical experience with the standard ROS 2 toolchain for simulation and visualization (ros2 launch, rqt_graph, rqt_image_view).""
""✅ Faced and understood the significant computational demands of running modern ML models like YOLO on CPU – the system lag was definitely noticeable! This highlights the importance of hardware acceleration (GPUs) or model optimization for real-time performance.""
""""
""Challenges:""
""🔸 Initial hurdles setting up Gazebo, configuring launch files (TURTLEBOT3_MODEL), and resolving model loading issues (worked around Gazebo Fuel problems with local models).""
""🔸 Managing CPU resources – getting all nodes (Gazebo, ROS bridge, YOLO, visualizer) to run concurrently required careful setup and simplification (like disabling YOLO's tracking/debug features).""
""""
""Watching the robot detect objects in its virtual environment that I control is incredibly motivating! This project provided invaluable hands-on experience with core ROS 2 simulation and perception concepts.""
""""
""Checkout the Repository: https://lnkd.in/gNbt_CP9""
""""
""#Robotics #ROS2 #GazeboSim #ObjectDetection #ComputerVision #YOLOv5 #TurtleBot3 #Simulation #Perception #MachineLearning #RoboticsEngineering #TechProject #Programming","","",MEMBER_NETWORK
2025-04-30 05:04:12,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7323210542473428992,"Stepping into Simulation: Controlling a ROS 2 Robot in Gazebo for my Object Detection Project!""
""""
""HUGE milestone unlocked in my learn-by-doing ROS 2 journey! After successfully building an object detection pipeline with my phone camera, I've now dived into the world of 3D robotics simulation with Gazebo!""
""""
""For the next phase of my object detection project, I needed a controlled environment. Enter Gazebo + the popular TurtleBot3 robot!""
""""
""What I accomplished:""
""✅ Successfully set up ROS 2 Humble integration with Gazebo.""
""✅ Launched the turtlebot3_world simulation environment using standard ROS 2 launch files.""
""✅ Overcame initial setup hurdles (missing packages, environment config quirks) to correctly spawn the TurtleBot3 Waffle model.""
""✅ Configured and used the turtlebot3_teleop package to drive the robot around the simulated world using my keyboard! ⌨️➡️🤖""
""✅ Simultaneously streamed and viewed the live first-person camera feed from the simulated camera on the TurtleBot3 using rqt_image_view. Seeing the virtual world through the robot's eyes while driving it is incredibly cool!""
""""
""First Impressions & Learnings:""
""✨ Gazebo is impressively powerful (and resource-intensive!💻). Getting everything configured correctly took persistence.""
""✨ Seeing the direct link between sending /cmd_vel messages (via teleop) and the robot moving in a physics-based world really solidifies control concepts.""
""✨ This setup provides the stable, repeatable environment needed to rigorously test the YOLO object detection pipeline (whis is the goal).""
""""
""Next Up: Integrating the YOLOv5n node (from the previous project phase) to process this simulated camera feed and then visualizing the detections within this environment!""
""""
""Feeling pumped about bridging simulation and perception! ""
""""
""#ROS #ROS2 #Gazebo #Simulation #Robotics #TurtleBot3 #LearnByDoing #Programming #RobotControl #Teleoperation #Sensors #Camera #3DSimulation #Ubuntu #Linux #Automation #AI #ObjectDetection #Debugging #Milestone #Engineering #TechSkills #RoboticsCommunity","","",MEMBER_NETWORK
2025-04-26 21:18:22,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7322006147077390336,"ROS 2 Object Detection Pipeline Complete with Live Bounding Box Visualization""
""""
""Thrilled to announce the completion of the current phase of my real-world ROS 2 object detection project! Building on the previously established pipeline (Phone Camera -> Image Republisher -> YOLO Node -> Detections Topic), I've now added the crucial visualization layer.""
""""
""What's New:""
""🔹 Custom Visualizer Node: Developed a dedicated ROS 2 node in Python using OpenCV (cv2) and cv_bridge.""
""""
""🔹 Real-Time Annotation: This node subscribes to the raw image stream (/image_raw) and the /yolo/detections topic. It then draws the bounding boxes and class labels (+ confidence scores) directly onto each frame based on the YOLO output.""
""""
""🔹 Annotated Video Stream: Publishes the resulting annotated video feed to a new ROS topic (/yolo/annotated_image), viewable in rqt_image_view. Seeing the boxes appear live on the objects recognized by my phone camera is fantastic!""
""""
""🔹 Launch File Integration: Incorporated the new visualizer node into the project's ROS 2 launch file for automated, sequential startup of the entire system (Bridge -> Republisher -> YOLO -> Visualizer).""
""""
""This completes the core goal for this project: creating a functional, end-to-end perception pipeline using readily available hardware (my phone!), powerful ML models (YOLO), and the versatile ROS 2 framework. It was a challenging but rewarding dive into cv_bridge, OpenCV basics, multi-node communication, and launch file orchestration.""
""""
""GitHub Repository:""
""https://lnkd.in/gEHXrAeW""
""""
""While CPU performance limits real-time speed for now, the system works reliably and demonstrates the key concepts successfully! Check out the demo showing the live detection and annotation!""
""""
""Ready to tackle the next project phase – potentially exploring Gazebo simulation or performance optimization.""
""""
""#ROS #ROS2 #ObjectDetection #YOLO #ComputerVision #Visualization #OpenCV #Python #Robotics #MachineLearning #AI #LearnByDoing #ProjectComplete #DeepLearning #Ubuntu #Android #TechSkills #SoftwareEngineering #RQT #LaunchFiles #YOLOv5 #Debugging #CommunityPackage #Automation #Tech #Engineering #Perception #SensorFusion #OpenSource #PythonProgramming #EmbeddedSystems #Linux #AndroidDevelopment #ComputerVisionEngineer #Maker #DIYRobotics","","",MEMBER_NETWORK
2025-04-22 16:08:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320478687017975808,"Real-World Object Detection Activated! Integrating Phone Camera + YOLO + ROS 2""
""""
""Excited to share the latest progress on my learn-by-doing ROS 2 journey! I've successfully integrated my phone camera and the powerful YOLO object detection model into the ROS 2 ecosystem.""
""""
""This phase involved:""
""""
""🔹 Setting up the ros2-android-sensor-bridge package, kudos to VedantC2307 for this wonderful repository & inspired by a post from Enzo Ghisoni showcasing this repo to stream my mobile camera feed as ROS 2 messages sensor_msgs/msg/CompressedImage.""
""""
""Repository: https://lnkd.in/gQ9UuZ_7""
""""
""🔹 Integrating the yolo_ros package by mgonzs13 to run YOLOv5n object detection on the incoming video stream using CPU.""
""""
""Repository: https://lnkd.in/ghD7BSqB""
""""
""🔹 Debugging a tricky pipeline issue! The yolo_node wasn't processing the compressed image stream directly. Solved this by inserting the standard ROS 2 image_transport/republish node to convert the compressed stream to a raw sensor_msgs/msg/Image topic before feeding it to YOLO. A great lesson in ROS modularity and problem-solving!""
""""
""Current Status: The system now successfully identifies common objects such as cup, keyboard, phone, etc using the video feed from my phone as input image by decompressing the compressed image video from my phone.""
""""
""Challenges & Next Steps:""
""🔸 The included debug visualization (/yolo/dbg_image) wasn't working correctly in my setup, so we bypassed it for now.""
""🔸 CPU usage is high running YOLOv5n, impacting real-time performance (expected on CPU).""
""🔸 Work-in-Progress: I'm currently developing a new ROS 2 node that subscribes to both the raw image stream and the /yolo/detections topic. This node will use OpenCV to draw the bounding boxes and labels directly onto the image feed, creating an /yolo/annotated_image topic for visualization.""
""🔸 Future goals include performance tuning (maybe lower resolution/FPS, explore GPU), improving detection stability, and potentially trying this pipeline within the Gazebo simulation environment.""
""""
""This isn't the final project, but a huge milestone in understanding perception pipelines, package integration, and debugging in ROS 2! Thrilled with the progress.""
""""
""#ROS #ROS2 #ObjectDetection #YOLO #YOLOv5 #ComputerVision #Robotics #Python #Ubuntu #Android #MachineLearning #AI #LearnByDoing #Debugging #CommunityPackage #MachineLearning #DeepLearning #Automation #Tech #Engineering #Perception #SensorFusion #OpenSource #PythonProgramming #EmbeddedSystems #Linux #Ubuntu #AndroidDevelopment #ComputerVisionEngineer #Maker #DIYRobotics","","",MEMBER_NETWORK
2025-04-21 18:08:38,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320146462359588865,"RFID Attendance Logger: ""
""A Hands-On Project by IEDC@Saintgits Technical Team""
""Proud to showcase an RFID Attendance Logger developed by the IEDC@Saintgits technical team as we conclude the 2024-2025 session.""
""""
""Leveraging an ESP32, we integrated an MFRC522 RFID module for card reading, a TFT_eSPI display for user interface/status updates, and WiFi connectivity to push data directly to a Google Apps Script endpoint. This allows for real-time, automated attendance recording for IEDC events. The code handles WiFi connection, RFID authentication & reading, and secure HTTPS GET requests.""
""""
""This project was a fantastic team effort. Big thanks to Andrewjos Sebastian , FAYAZ KHAN  (Vice Technical Head), and Midhun Mathew  (Technical Head) for their contributions and leadership. The 2024-2025 IEDC@Saintgits technical team has been a dynamic group, consistently pushing boundaries and transforming concepts into tangible solutions. It's been a privilege to be part of it.""
""See the system working in the demo video attached!""
""""
""#IEDC #Saintgits #ArduinoIDE #ESP32 #RFID #MFRC522 #TFTdisplay #HTTPS #GoogleAppsScript #IoTproject #AttendanceManagement #Stude","","",MEMBER_NETWORK
2025-04-19 12:55:16,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319342823105798144,"Thrilled to share a milestone in my deep dive into Robot Operating System (ROS 2). This project—a dynamic Tom & Jerry chase simulation in TurtleSim—was inspired by the ""Top 10 ROS Projects for Beginners"" by Chandandeep Singh  Learn Robotics and AI (amazing resource: https://lnkd.in/g2F9PXnm).""
""While inspired by Project #2 (goal-oriented navigation), I adapted and expanded the logic through hands-on learning.""
""""
""In my version, 'Tom' autonomously chases 'Jerry'. When Tom nears Jerry within a threshold, Jerry instantly selects a new random target and flees using P-control. Tom constantly recalculates and updates his Twist velocity commands to pursue, creating a continuous chase dynamic.""
""""
""This project helped me deeply understand several ROS 2 Humble concepts:""
""""
""Nodes: Wrote a custom, object-oriented Python node (rclpy) managing state, calculations, and communication with callbacks and timers.""
""""
""Topics: Subscribed to /tom/pose and /jerry/pose (turtlesim/msg/Pose), published velocity commands to /tom/cmd_vel and /jerry/cmd_vel.""
""""
""Services: Automated turtlesim/srv/Kill, Spawn, and SetPen services after experimenting manually with ros2 service call.""
""""
""Launch Files: Developed a Python .launch.py to automate launching turtlesim_node, killing the default turtle, spawning Tom and Jerry, disabling Jerry’s pen, and launching the controller node with OnProcessStart event handling.""
""""
""Control & Math: Implemented P-control using distance and angle errors, angle normalization via atan2, and velocity clamping.""
""""
""""
""This hands-on approach meant dealing with Python errors, ROS build issues, tricky launch file quoting, and iterative debugging by analyzing turtle behavior and logs. My AI mentor, Gemini, was pivotal—giving tailored, beginner-friendly explanations of ROS, Python OOP, debugging strategies, and walking through code logic patiently. Combined with resources like Chandandeep’s project list, this mentorship solidified my foundation.""
""""
""Through this project, I've gained practical skills in:""
"" * ROS 2: Nodes, Topics, Services, Launch Files, Parameters""
"" * Python: rclpy, Object-Oriented Programming (OOP)""
"" * Distributed Debugging""
"" * Git Version Control: Committing and pushing to GitHub""
"" * Control Systems: Proportional (P) Control (error calculation, feedback mechanisms)""
"" * Standard ROS Message Handling: geometry_msgs, turtlesim""
""""
""Overcoming every challenge—start to finish—was incredibly rewarding and built solid confidence.""
""""
""Complete code, including the Python node and launch file, is available here: https://lnkd.in/g6NYCe4p""
""""
""Super excited for the next project from Learn Robotics and AI!""
""""
""#ROS #ROS2 #Robotics #LearnByDoing #Programming #Python #BeginnerDeveloper #SoftwareEngineering #ControlSystems #Automation #TurtleSim #RoboticsSoftware #AI #Mentorship #GitHub #Ubuntu #LearnRoboticsAndAI #ChandandeepSingh #ProjectBasedLearning #Debugging","","",MEMBER_NETWORK
2025-04-18 19:59:56,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319087304524943360,"Thrilled to share a significant milestone from our recent self-balancing robot project!  We successfully designed and built a stable bot powered by the incredible Aris V3 board from CDACINDIA amd Vega Processors. Its real-time processing capabilities were crucial for implementing our PID control and real-time feedback system.""
""""
""A big shoutout to my teammate Tharun Oommen Jacob for the awesome collaboration on the robot itself, and heartfelt thanks to our mentor Er. Levin Roby Abraham for his invaluable guidance throughout this build.""
""""
""This journey was made even better by the incredible support and collaboration with my friends, Sidharth Sajith and Govind Krishna C , who are also doing fantastic work with the Aris board! It was a huge mental boost to navigate this project together, sharing insights and even collaborating on various aspects related to the board and other components. Seeing them embark on their own Aris V3 projects has been truly inspiring, and the synergy we found in tackling challenges together was invaluable.""
""""
""One of the exciting challenges we tackled was integrating the MPU6050 sensor with the Aris V3. Not being able find a dedicated library, we decided to build one ourselves! MPU6050Aries, an open-source Arduino library tailored for Aries boards (Vega/RISC-V systems) to seamlessly interface with the MPU6050.""
""""
""This library offers:""
"" * Effortless initialization and raw data reading via I2C.""
"" * Conversion of raw data into meaningful physical units.""
"" * Reliable sensor fusion using a Kalman filter for stable roll and pitch measurements – essential for robotics applications like our self-balancing bot!""
"" * A modular and user-friendly design with simple functions to get you started.""
""Building MPU6050Aries was driven by the need for a robust, open-source solution for the Aries community. It was an incredibly rewarding experience to contribute back to the community, especially seeing the positive response from Vega Processors!""
""You can explore the library, contribute, and provide feedback here: ""
""GitHub Repository: https://lnkd.in/gmBV6ii3""
""""
""This project wasn't without its hurdles – from meticulous PID tuning to overcoming hardware challenges like motor responsiveness – but the satisfaction of seeing our robot balance perfectly made it all worthwhile. This experience truly solidified our understanding of applied control systems and embedded logic.""
""Thank you to the Engineers Garage and VEGA Processors Blog for the inspiration and resources.""
""""
""Repository: https://lnkd.in/gGVVuctA""
""""
""#Arduino #OpenSource #MPU6050 #RISCV #EmbeddedSystems #VegaProcessors #Vega #Robotics #SensorFusion #KalmanFilter #MPU6050Library #TechForGood #CommunityDriven #Engineering #Innovation #Hardware #SelfBalancingBot #ArisV3 #CDACIndia #PIDControl #EmbeddedSystems #EngineeringProjects #Teamwork #Mentorship #Automation","","",MEMBER_NETWORK
